Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn_Risk
2834-JRTUA,Male,30,No,No,No,No,0,United States,California,Martinez,94553,38.014457,-122.115432,46677,Q3,0,0,71,Offer A,1,49.42,1,Yes,Fiber Optic,53,1,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,108.05,7532.15,0.0,0,3508.82,11040.97,1,Churned,Yes,81,5200,Competitor,Competitor had better devices,0.96
5875-YPQFJ,Male,51,No,No,No,No,0,United States,California,Fremont,94555,37.555473,-122.080312,33883,Q3,0,0,1,Offer E,1,45.66,0,Yes,Fiber Optic,28,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.9,69.9,0.0,0,45.66,115.56,3,Churned,Yes,84,5367,Competitor,Competitor offered higher download speeds,0.94
0031-PVLZI,Female,34,No,No,Yes,No,0,United States,California,Korbel,95550,40.7666,-123.80458,155,Q3,0,0,4,Offer E,1,12.43,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.35,76.35,0.0,0,49.72,126.07,1,Churned,Yes,81,4133,Price,Long distance charges,0.97
1218-VKFPE,Female,48,No,No,Yes,No,0,United States,California,Anaheim,92805,33.830209,-117.906099,68802,Q3,1,1,12,Offer D,1,19.48,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.0,233.55,0.0,0,233.76,467.31,1,Churned,Yes,72,3535,Competitor,Competitor made better offer,0.93
2037-XJFUP,Male,24,Yes,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,1,1,33,Offer C,1,41.8,0,Yes,Fiber Optic,41,0,0,1,0,1,1,1,0,One Year,1,Bank Withdrawal,95.8,3036.75,0.0,60,1379.4,4476.15,2,Churned,Yes,76,4161,Competitor,Competitor made better offer,0.95
1373-ORVIZ,Female,62,No,No,Yes,No,0,United States,California,Modesto,95351,37.621458,-121.012295,47536,Q3,1,1,11,Offer D,1,15.69,1,Yes,DSL,12,0,0,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,66.35,740.8,0.0,0,172.59,913.39,1,Churned,Yes,91,2860,Competitor,Competitor had better devices,0.96
1618-CFHME,Female,30,No,No,No,No,0,United States,California,Riverbank,95367,37.734971,-120.954271,16525,Q3,0,0,2,,1,26.87,1,Yes,Fiber Optic,52,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.9,143.35,0.0,0,53.74,197.09,1,Churned,Yes,86,2101,Other,Don't know,0.97
4765-OXPPD,Female,20,Yes,No,Yes,No,0,United States,California,Ventura,93003,34.279221,-119.221437,46894,Q3,1,1,9,Offer E,1,6.35,0,Yes,Cable,69,1,1,1,1,0,0,0,1,Month-to-Month,0,Mailed Check,65.0,663.05,0.0,0,57.15,720.1999999999999,1,Churned,Yes,76,3983,Competitor,Competitor offered more data,0.95
6240-EURKS,Female,27,Yes,No,No,No,0,United States,California,Plymouth,95669,38.489273,-120.891614,2220,Q3,0,0,18,,0,0.0,0,Yes,DSL,85,0,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,35.0,553.0,0.0,70,0.0,623.0,2,Churned,Yes,76,2649,Competitor,Competitor offered more data,0.96
1582-RAFML,Male,26,Yes,No,No,No,0,United States,California,Sacramento,95821,38.625096,-121.383658,35426,Q3,0,0,1,Offer E,1,23.63,1,Yes,Cable,85,0,1,0,1,0,0,0,1,Month-to-Month,0,Mailed Check,60.1,60.1,0.0,0,23.63,83.73,1,Churned,Yes,88,5654,Competitor,Competitor had better devices,0.84
9360-AHGNL,Female,74,No,Yes,Yes,No,0,United States,California,Concord,94519,37.990118,-122.012188,18650,Q3,1,7,43,Offer B,1,8.75,1,Yes,Fiber Optic,13,1,0,1,1,1,1,0,1,One Year,1,Credit Card,109.55,4830.25,0.0,0,376.25,5206.5,2,Churned,Yes,69,5863,Dissatisfaction,Limited range of services,0.98
4817-VYYWS,Female,21,Yes,No,No,No,0,United States,California,Silverado,92676,33.782346,-117.635263,1859,Q3,0,0,30,Offer C,1,11.73,1,Yes,Fiber Optic,82,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.2,2983.8,0.0,0,351.90000000000003,3335.7000000000003,1,Churned,Yes,90,3598,Dissatisfaction,Service dissatisfaction,0.93
6110-OHIHY,Male,33,No,No,No,No,0,United States,California,Burney,96013,40.946785,-121.719489,4552,Q3,0,0,3,Offer E,1,49.76,0,Yes,Fiber Optic,3,0,0,0,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,79.25,267.6,0.0,10,149.28,426.88,2,Churned,Yes,89,4183,Competitor,Competitor offered higher download speeds,0.74
5028-HTLJB,Male,69,No,Yes,No,No,0,United States,California,New Cuyama,93254,34.956577,-119.750142,798,Q3,0,0,1,Offer E,1,19.87,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,20.05,0.0,0,19.87,39.92,1,Churned,Yes,91,3491,Price,Long distance charges,0.91
1670-SVOWZ,Female,57,No,No,Yes,No,0,United States,California,Mira Loma,91752,33.999992,-117.535395,18980,Q3,1,1,14,Offer D,1,7.62,0,Yes,Fiber Optic,3,0,1,0,1,0,1,1,0,Month-to-Month,1,Credit Card,89.65,1208.35,0.0,120,106.68,1435.03,1,Churned,Yes,91,2504,Competitor,Competitor had better devices,0.91
2302-ANTDP,Female,76,No,Yes,Yes,No,0,United States,California,Hat Creek,96040,40.789799,-121.474529,397,Q3,1,9,48,,1,43.04,1,Yes,Fiber Optic,5,1,1,1,1,1,1,0,1,Month-to-Month,0,Bank Withdrawal,117.45,5438.9,0.0,0,2065.92,7504.82,1,Churned,Yes,67,5915,Competitor,Competitor offered more data,0.84
1031-IIDEO,Female,51,No,No,No,No,0,United States,California,Sierra City,96125,39.600599,-120.636358,348,Q3,0,0,1,Offer E,1,27.05,0,Yes,Fiber Optic,23,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.85,70.85,0.0,0,27.05,97.9,3,Churned,Yes,72,2874,Dissatisfaction,Network reliability,0.94
0897-FEGMU,Female,43,No,No,Yes,No,0,United States,California,Los Angeles,90048,34.072945,-118.37267,21739,Q3,1,1,11,Offer D,1,31.08,1,Yes,Fiber Optic,26,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,1398.83,3,Churned,Yes,84,5286,Dissatisfaction,Network reliability,0.78
5832-XKAES,Male,56,No,No,No,No,0,United States,California,Sierraville,96126,39.559709,-120.345639,227,Q3,0,0,2,Offer E,1,37.72,0,Yes,Fiber Optic,27,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.8,134.7,0.0,0,75.44,210.14,1,Churned,Yes,74,2320,Other,Don't know,0.91
5519-NPHVG,Female,53,No,No,No,No,0,United States,California,Klamath River,96050,41.816595,-122.948287,482,Q3,0,0,12,,1,12.75,1,Yes,Fiber Optic,24,0,0,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,94.2,1046.1,7.39,120,153.0,1311.7099999999998,3,Churned,Yes,73,3975,Price,Price too high,0.91
9058-CBREO,Female,69,No,Yes,No,No,0,United States,California,Winton,95388,37.421299,-120.599587,11463,Q3,0,0,1,,1,22.56,1,Yes,Cable,2,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,50.55,50.55,0.0,0,22.56,73.11,1,Churned,Yes,95,3357,Dissatisfaction,Product dissatisfaction,0.98
9210-IAHGH,Female,57,No,No,No,No,0,United States,California,Wendel,96136,40.345949,-120.081187,162,Q3,0,0,7,Offer E,1,23.35,0,Yes,DSL,6,0,0,0,1,1,1,1,1,Month-to-Month,1,Credit Card,70.75,450.8,0.0,0,163.45000000000002,614.25,1,Churned,Yes,84,2248,Attitude,Attitude of support person,0.84
6000-APYLU,Male,39,No,No,No,No,0,United States,California,Valencia,91355,34.43987,-118.644609,24977,Q3,0,0,9,,1,20.34,0,Yes,Fiber Optic,7,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,80.8,713.1,0.0,0,183.06,896.1600000000001,3,Churned,Yes,90,3890,Competitor,Competitor offered more data,0.88
8740-XLHDR,Male,30,No,No,No,No,0,United States,California,Greenwood,95635,38.921333,-120.897718,1140,Q3,0,0,5,,0,0.0,0,Yes,Cable,59,1,1,1,1,0,0,0,1,Month-to-Month,1,Mailed Check,43.25,219.0,0.0,0,0.0,219.0,2,Churned,Yes,67,5824,Dissatisfaction,Network reliability,0.87
9170-GYZJC,Female,42,No,No,Yes,Yes,3,United States,California,Vallecito,95251,38.055562,-120.456298,460,Q3,1,1,41,,1,45.26,1,Yes,Cable,56,1,1,1,1,0,1,1,1,Month-to-Month,0,Credit Card,79.9,3326.2,0.0,0,1855.66,5181.86,1,Churned,Yes,84,4734,Price,Price too high,0.96
5287-QWLKY,Male,79,No,Yes,Yes,No,0,United States,California,Big Pine,93513,37.245505,-118.062943,1826,Q3,1,1,71,,1,44.66,1,Yes,Fiber Optic,8,1,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,105.1,7548.1,0.0,0,3170.8599999999997,10718.96,1,Churned,Yes,66,5725,Attitude,Attitude of support person,0.83
9776-CLUJA,Female,69,No,Yes,Yes,No,0,United States,California,Sacramento,95829,38.486502,-121.334051,11396,Q3,1,1,51,,1,17.87,1,Yes,Fiber Optic,9,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,77.5,3807.35,0.0,0,911.37,4718.72,1,Churned,Yes,96,5748,Competitor,Competitor offered more data,0.9
5624-BQSSA,Female,19,Yes,No,No,No,0,United States,California,Santa Cruz,95065,37.031404,-121.981865,8365,Q3,0,0,1,,1,40.48,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.95,20.95,0.0,0,40.48,61.42999999999999,1,Churned,Yes,70,4285,Price,Long distance charges,0.98
4255-DDUOU,Female,47,No,No,Yes,Yes,3,United States,California,Casmalia,93429,34.866032,-120.536546,210,Q3,0,0,1,,1,34.57,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,20.5,20.5,0.0,0,34.57,55.07,1,Churned,Yes,76,2398,Price,Long distance charges,0.86
1981-INRFU,Female,44,No,No,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086,Q3,0,0,2,,1,8.32,0,Yes,Fiber Optic,16,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.75,164.5,0.0,0,16.64,181.14,3,Churned,Yes,91,5172,Competitor,Competitor made better offer,0.99
9103-TCIHJ,Female,60,No,No,No,No,0,United States,California,Los Angeles,90059,33.927254,-118.249826,38128,Q3,0,0,15,Offer D,1,40.66,1,Yes,DSL,8,1,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,55.7,899.8,0.0,0,609.9,1509.6999999999998,2,Churned,Yes,73,4519,Price,Price too high,0.77
9444-JTXHZ,Male,53,No,No,Yes,No,0,United States,California,Tulare,93274,36.185471,-119.375243,56101,Q3,1,1,1,,1,35.15,0,Yes,Fiber Optic,14,0,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,76.2,76.2,0.0,50,35.15,161.35,3,Churned,Yes,83,5973,Other,Don't know,0.98
0156-FVPTA,Male,48,No,No,Yes,No,0,United States,California,Solvang,93463,34.624399,-120.137875,7958,Q3,1,1,22,Offer D,1,27.24,0,Yes,DSL,21,1,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,2,Churned,Yes,87,5102,Attitude,Attitude of service provider,0.95
7881-INRLC,Male,34,No,No,No,No,0,United States,California,San Mateo,94403,37.538309,-122.305109,37926,Q3,0,0,45,Offer B,1,14.12,1,Yes,Fiber Optic,3,0,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,100.85,4740.0,0.0,0,635.4,5375.4,1,Churned,Yes,70,4898,Competitor,Competitor offered more data,0.95
4786-UKSNZ,Male,45,No,No,No,No,0,United States,California,Clayton,94517,37.881842,-121.848111,14239,Q3,0,0,1,Offer E,1,11.25,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.2,20.2,0.0,0,11.25,31.45,2,Churned,Yes,91,5418,Competitor,Competitor made better offer,0.99
4877-EVATK,Male,30,No,No,No,No,0,United States,California,Elk,95432,39.108252,-123.645121,383,Q3,0,0,1,,1,46.77,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.0,20.0,0.0,0,46.77,66.77000000000001,2,Churned,Yes,83,3657,Attitude,Attitude of service provider,0.97
6178-KFNHS,Female,34,No,No,No,No,0,United States,California,Hughson,95326,37.5923,-120.853288,6822,Q3,0,0,12,Offer D,1,35.8,1,Yes,Fiber Optic,25,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,78.3,909.25,0.0,0,429.6,1338.85,1,Churned,Yes,91,3545,Competitor,Competitor offered higher download speeds,0.97
3797-VTIDR,Male,55,No,No,Yes,No,0,United States,California,San Jose,95121,37.304681,-121.809955,37127,Q3,1,3,1,Offer E,0,0.0,0,Yes,DSL,21,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,23.45,23.45,0.0,0,0.0,23.45,2,Churned,Yes,90,4517,Price,Price too high,0.87
9681-OXGVC,Female,54,No,No,No,No,0,United States,California,Laytonville,95454,39.806141,-123.531098,2706,Q3,0,0,5,,1,28.2,1,Yes,Fiber Optic,29,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.5,514.0,0.0,0,141.0,655.0,3,Churned,Yes,85,5180,Competitor,Competitor made better offer,0.96
6521-YYTYI,Male,59,No,No,No,No,0,United States,California,Navarro,95463,39.182916,-123.552571,148,Q3,0,0,1,Offer E,1,7.99,1,Yes,Fiber Optic,30,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,93.3,93.3,0.0,0,7.99,101.29,3,Churned,Yes,65,2578,Other,Moved,0.89
0786-VSSUD,Male,68,No,Yes,No,No,0,United States,California,San Diego,92123,32.808814,-117.134694,25232,Q3,0,0,16,,0,0.0,0,Yes,DSL,24,0,1,0,0,1,0,0,1,Month-to-Month,1,Mailed Check,39.0,679.85,0.0,0,0.0,679.85,1,Churned,Yes,92,5692,Competitor,Competitor had better devices,0.93
2114-MGINA,Female,57,No,No,No,No,0,United States,California,Rio Vista,94571,38.148862,-121.737696,5246,Q3,0,0,14,Offer D,1,10.3,0,Yes,Fiber Optic,29,0,0,0,0,1,1,1,1,Month-to-Month,1,Credit Card,89.8,1129.1,0.0,0,144.20000000000002,1273.3,1,Churned,Yes,81,4107,Attitude,Attitude of support person,0.94
2876-VBBBL,Female,64,No,No,No,No,0,United States,California,Shaver Lake,93664,37.223,-119.001021,642,Q3,0,0,1,Offer E,1,10.71,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.25,20.25,0.0,0,10.71,30.96,2,Churned,Yes,85,2783,Attitude,Attitude of support person,0.84
5914-DVBWJ,Female,80,No,Yes,No,No,0,United States,California,Riverside,92508,33.885499,-117.324959,17147,Q3,0,0,18,,1,2.36,1,Yes,Fiber Optic,21,0,1,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,85.45,1505.85,0.0,0,42.48,1548.33,1,Churned,Yes,91,5145,Competitor,Competitor offered more data,0.98
6861-OKBCE,Female,62,No,No,No,Yes,3,United States,California,Seal Beach,90740,33.75462,-118.071128,24180,Q3,0,0,11,Offer D,1,33.06,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.1,221.35,0.0,0,363.66,585.01,2,Churned,Yes,95,4500,Attitude,Attitude of support person,0.97
4201-JMNGR,Female,66,No,Yes,No,No,0,United States,California,Lucerne Valley,92356,34.508417,-116.856103,5256,Q3,0,0,1,Offer E,1,26.22,0,Yes,Cable,22,1,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,55.8,55.8,0.0,0,26.22,82.02,1,Churned,Yes,87,5527,Dissatisfaction,Service dissatisfaction,0.79
9300-RENDD,Male,56,No,No,No,No,0,United States,California,Cedar Glen,92321,34.255203,-117.175654,455,Q3,0,0,1,Offer E,1,3.13,0,Yes,Fiber Optic,5,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.95,79.95,0.0,0,3.13,83.08,3,Churned,Yes,91,4815,Attitude,Attitude of support person,0.95
7989-CHGTL,Male,52,No,No,No,No,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,0,0,1,Offer E,1,14.17,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.6,19.6,0.0,0,14.17,33.77,1,Churned,Yes,95,3448,Competitor,Competitor made better offer,0.97
9158-VCTQB,Female,41,No,No,Yes,No,0,United States,California,Los Angeles,90023,34.017697,-118.200577,47487,Q3,1,1,41,,1,5.01,1,Yes,Fiber Optic,10,1,1,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,113.6,4594.95,0.0,0,205.41,4800.36,1,Churned,Yes,96,4963,Price,Extra data charges,0.95
9057-MSWCO,Male,71,No,Yes,Yes,No,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,0,0,27,,0,0.0,0,Yes,Cable,13,1,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,30.75,805.1,0.0,140,0.0,945.1,1,Churned,Yes,91,2927,Competitor,Competitor made better offer,0.98
1907-UBQFC,Male,69,No,Yes,No,No,0,United States,California,San Francisco,94108,37.791998,-122.408653,13723,Q3,0,0,10,,1,5.46,0,Yes,Fiber Optic,24,0,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,72.85,688.65,0.0,30,54.6,773.25,1,Churned,Yes,91,3189,Competitor,Competitor had better devices,0.89
6910-HADCM,Female,63,No,No,No,No,0,United States,California,Long Beach,90808,33.823943,-118.111335,37417,Q3,0,0,1,,1,7.26,0,Yes,Cable,9,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,76.35,76.35,0.0,0,7.26,83.61,2,Churned,Yes,67,5613,Attitude,Attitude of support person,0.93
4248-QPAVC,Female,80,No,Yes,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,1,1,17,Offer D,1,36.82,1,Yes,Fiber Optic,6,1,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.3900000000003,1,Churned,Yes,90,3209,Competitor,Competitor made better offer,0.84
4193-ORFCL,Female,80,No,Yes,No,No,0,United States,California,North Hollywood,91606,34.187599,-118.387125,45358,Q3,0,0,1,Offer E,1,15.24,0,Yes,DSL,14,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,45.1,45.1,0.0,0,15.24,60.34,1,Churned,Yes,70,2740,Competitor,Competitor had better devices,0.99
8637-XJIVR,Female,34,No,No,No,Yes,3,United States,California,Marina Del Rey,90292,33.977468,-118.445475,18058,Q3,0,0,12,,1,25.34,1,Yes,Fiber Optic,56,1,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,78.95,927.35,0.0,80,304.08,1311.43,1,Churned,Yes,86,5806,Attitude,Attitude of support person,0.92
7760-OYPDY,Female,32,No,No,No,Yes,2,United States,California,Los Angeles,90056,33.987945,-118.370442,8115,Q3,0,0,2,,1,5.85,0,Yes,Fiber Optic,19,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,80.65,144.15,0.0,20,11.7,175.85,1,Churned,Yes,90,5586,Competitor,Competitor had better devices,0.94
6047-YHPVI,Male,56,No,No,No,Yes,3,United States,California,Los Angeles,90039,34.110845,-118.259595,29310,Q3,0,0,5,,1,12.6,0,Yes,Fiber Optic,58,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.7,316.9,0.0,0,63.0,379.9,1,Churned,Yes,66,2454,Competitor,Competitor had better devices,0.98
1447-PJGGA,Female,39,No,No,No,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,Q3,0,0,57,,1,17.55,0,Yes,Fiber Optic,15,0,0,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,95.25,5464.65,0.0,0,1000.35,6465.0,1,Churned,Yes,93,5789,Competitor,Competitor made better offer,0.88
7839-QRKXN,Female,62,No,No,No,No,0,United States,California,Glendale,91203,34.153338,-118.262974,14493,Q3,0,0,1,Offer E,1,48.25,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.2,20.2,0.0,0,48.25,68.45,1,Churned,Yes,69,4197,Price,Long distance charges,0.96
2189-UXTKY,Female,27,Yes,No,Yes,No,0,United States,California,La Quinta,92253,33.695532,-116.310571,23971,Q3,1,1,22,,1,13.11,1,Yes,DSL,51,1,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,79.2,1742.75,0.0,0,288.41999999999996,2031.17,1,Churned,Yes,91,3410,Dissatisfaction,Product dissatisfaction,1.0
8624-GIOUT,Female,40,No,No,No,No,0,United States,California,Seeley,92273,32.790282,-115.689559,1632,Q3,0,0,49,Offer B,1,35.87,1,Yes,DSL,30,1,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,59.75,2934.3,0.0,0,1757.63,4691.93,1,Churned,Yes,78,6006,Other,Don't know,0.84
9237-HQITU,Female,19,Yes,No,No,Yes,2,United States,California,Los Angeles,90005,34.059281,-118.30742,43019,Q3,0,0,2,,1,9.12,0,Yes,Fiber Optic,51,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.7,151.65,0.0,0,18.24,169.89,2,Churned,Yes,67,2701,Other,Moved,0.93
2011-TRQYE,Male,59,No,No,No,No,0,United States,California,Deer Park,94576,38.554383,-122.474773,223,Q3,0,0,18,Offer D,0,0.0,0,Yes,DSL,26,0,1,1,0,0,0,0,1,Month-to-Month,1,Credit Card,33.5,600.0,0.0,0,0.0,600.0,2,Churned,Yes,82,5474,Dissatisfaction,Product dissatisfaction,0.89
7927-AUXBZ,Female,45,No,No,No,No,0,United States,California,Sun City,92586,33.707483,-117.200006,18161,Q3,0,0,30,Offer C,1,9.34,0,Yes,Fiber Optic,8,0,0,0,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,85.15,2555.9,0.0,0,280.2,2836.1,2,Churned,Yes,76,4417,Attitude,Attitude of support person,0.73
8182-PNAGI,Male,50,No,No,No,No,0,United States,California,Pico Rivera,90660,33.989524,-118.089299,63288,Q3,0,0,12,,1,46.58,0,Yes,DSL,26,0,0,0,1,0,0,0,0,Month-to-Month,0,Bank Withdrawal,50.25,593.75,0.0,120,558.96,1272.71,1,Churned,Yes,67,3624,Price,Extra data charges,0.78
6397-JNZZG,Female,70,No,Yes,Yes,No,0,United States,California,Adin,96006,41.171578,-120.913161,615,Q3,1,1,43,Offer B,0,0.0,0,Yes,DSL,21,0,1,1,0,1,1,0,1,Month-to-Month,0,Credit Card,55.55,2342.2,0.0,0,0.0,2342.2,1,Churned,Yes,85,2573,Competitor,Competitor had better devices,0.96
5136-KCKGI,Female,22,Yes,No,Yes,No,0,United States,California,Templeton,93465,35.536115,-120.739231,7918,Q3,1,1,33,Offer C,1,41.61,1,Yes,Fiber Optic,73,1,0,1,0,1,1,1,1,One Year,1,Mailed Check,103.7,3467.0,0.0,0,1373.13,4840.13,2,Churned,Yes,76,4461,Competitor,Competitor had better devices,0.96
8749-JMNKX,Male,80,No,Yes,Yes,No,0,United States,California,Montebello,90640,34.015217,-118.109962,62425,Q3,1,1,51,Offer B,1,22.14,1,Yes,Fiber Optic,30,1,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,93.8,4750.95,0.0,0,1129.14,5880.09,1,Churned,Yes,83,4788,Dissatisfaction,Limited range of services,0.96
3419-SNJJD,Female,78,No,Yes,Yes,No,0,United States,California,Yorba Linda,92887,33.884073,-117.732197,20893,Q3,1,3,65,Offer B,1,18.39,1,Yes,Fiber Optic,28,1,0,1,0,1,1,0,1,Month-to-Month,0,Bank Withdrawal,105.25,6786.4,0.0,0,1195.35,7981.75,1,Churned,Yes,91,4196,Attitude,Attitude of support person,0.98
4895-TMWIR,Male,79,No,Yes,Yes,No,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,1,1,11,,1,29.54,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.95,214.75,0.0,0,324.94,539.69,1,Churned,Yes,80,5888,Competitor,Competitor made better offer,0.93
0378-NHQXU,Female,31,No,No,Yes,No,0,United States,California,South San Francisco,94080,37.654436,-122.426468,60599,Q3,1,7,17,,1,17.91,1,Yes,Fiber Optic,9,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,88.25,1460.65,0.0,0,304.47,1765.12,2,Churned,Yes,68,4041,Other,Deceased,0.95
3776-EKTKM,Female,79,No,Yes,No,No,0,United States,California,Burbank,91501,34.188339,-118.300942,18112,Q3,0,0,1,,0,0.0,0,Yes,Cable,26,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,36.45,36.45,0.0,0,0.0,36.45,3,Churned,Yes,96,5303,Dissatisfaction,Service dissatisfaction,0.87
7812-FZHPE,Female,31,No,No,Yes,Yes,2,United States,California,Bradley,93426,35.842889,-121.004862,1363,Q3,1,1,17,Offer D,1,18.26,1,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.1,409.9,0.0,0,310.42,720.3199999999999,1,Churned,Yes,86,4648,Price,Long distance charges,0.93
9050-QLROH,Male,26,Yes,No,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232,Q3,0,0,18,,1,28.59,1,Yes,Fiber Optic,26,0,0,1,0,0,1,1,1,Month-to-Month,1,Credit Card,90.7,1597.25,0.0,0,514.62,2111.87,1,Churned,Yes,89,2931,Competitor,Competitor made better offer,0.94
5020-ZSTTY,Female,70,No,Yes,No,No,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,0,0,54,Offer B,1,12.08,1,Yes,DSL,5,1,1,0,1,1,1,1,1,One Year,0,Bank Withdrawal,82.45,4350.1,0.0,0,652.32,5002.42,1,Churned,Yes,83,4149,Competitor,Competitor made better offer,0.97
5649-VUKMC,Female,61,No,No,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232,Q3,0,0,12,,1,34.81,0,Yes,Fiber Optic,16,0,0,1,0,1,1,1,1,One Year,0,Mailed Check,95.5,1115.15,0.0,0,417.72,1532.87,2,Churned,Yes,88,3538,Competitor,Competitor made better offer,0.97
1934-SJVJK,Male,35,No,No,No,No,0,United States,California,Smith River,95567,41.950683,-124.097094,2020,Q3,0,0,1,Offer E,1,40.51,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.15,20.15,0.0,0,40.51,60.66,2,Churned,Yes,70,4103,Price,Long distance charges,0.92
