Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn,CLTV,Gender_Male,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
19,Yes,No,No,No,0,47487,0,0,4,No Offer,1,6.91,1,53,0,0,0,0,0,1,1,1,1,85.65,338.9,0.0,0,27.64,366.54,1,1,2330,True,True,False,True,False,False,False,False,False
39,No,No,No,No,0,38415,0,0,1,No Offer,1,48.22,0,21,0,0,0,0,0,0,0,1,0,46.3,46.3,0.0,0,48.22,94.52,1,1,3017,True,True,True,False,False,False,False,True,False
63,No,No,No,No,0,49431,0,0,41,No Offer,1,10.43,1,22,0,1,1,0,1,1,1,0,1,106.3,4443.45,0.0,130,427.63,5001.08,2,1,5383,False,True,False,True,False,False,False,False,False
36,No,No,No,No,0,56709,0,0,12,Offer D,1,17.46,0,9,0,0,1,1,0,1,1,1,1,89.4,1095.65,0.0,0,209.52,1305.17,1,1,5047,False,True,False,True,False,False,False,False,False
28,Yes,No,No,No,0,44764,0,0,10,Offer D,1,29.24,1,85,0,0,0,0,0,0,1,1,1,74.15,811.8,0.0,0,292.4,1104.1999999999998,1,1,4231,True,True,False,True,False,False,False,True,False
43,No,No,Yes,No,0,21739,1,1,11,Offer D,1,31.08,1,26,0,0,1,0,1,1,1,1,1,99.5,1056.95,0.0,0,341.88,1398.83,3,1,5286,False,True,False,True,False,False,False,False,False
44,No,No,No,No,0,33523,0,0,1,No Offer,1,8.77,0,10,0,0,0,0,0,0,0,1,1,44.15,44.15,0.0,0,8.77,52.92,1,1,4773,True,True,True,False,False,False,False,True,False
36,No,No,No,No,0,8115,0,0,16,Offer D,1,6.86,0,8,0,1,0,1,0,0,0,0,1,53.9,834.15,0.0,40,109.76,983.91,3,1,5091,False,True,True,False,False,False,False,True,False
22,Yes,No,No,No,0,44004,0,0,1,No Offer,1,31.03,1,27,0,0,0,0,0,1,1,1,1,85.45,85.45,0.0,0,31.03,116.48,1,1,2318,False,True,False,True,False,False,False,True,False
36,No,No,Yes,Yes,1,29299,1,1,4,No Offer,1,12.88,1,22,0,0,0,0,0,0,0,1,0,50.85,239.55,0.0,0,51.52,291.07,1,1,5386,False,True,False,False,False,False,False,True,False
40,No,No,No,Yes,3,55668,0,0,1,No Offer,1,13.58,0,24,0,0,1,0,0,1,1,1,0,59.2,59.2,0.0,0,13.58,72.78,1,1,5020,False,True,True,False,False,False,False,False,False
42,No,No,No,No,0,55204,0,0,13,Offer D,1,35.4,0,18,0,0,1,0,1,0,0,1,1,83.2,1060.6,0.0,0,460.2,1520.8,2,1,4028,True,True,False,True,False,False,False,False,False
19,Yes,No,No,No,0,21728,0,0,1,No Offer,1,44.36,0,58,1,1,0,0,0,0,1,1,1,54.9,54.9,0.0,0,44.36,99.26,1,1,2833,False,True,True,False,False,False,False,False,False
57,No,No,Yes,No,0,21,1,1,21,Offer D,1,1.21,1,16,1,0,1,0,1,1,1,1,1,103.9,2254.2,0.0,0,25.41,2279.6099999999997,1,1,3769,False,True,False,True,False,False,False,False,False
35,No,No,Yes,Yes,3,51387,1,1,11,Offer D,1,29.01,0,0,0,0,0,0,0,0,0,0,1,19.25,180.3,0.0,0,319.11,499.41,1,1,5638,False,False,False,False,True,False,False,True,False
33,No,No,Yes,No,0,18693,1,4,6,No Offer,1,21.23,1,13,0,0,0,0,0,0,0,1,1,75.5,438.0,0.0,0,127.38,565.38,1,1,5838,True,True,False,True,False,False,False,False,False
25,Yes,No,Yes,No,0,78114,1,5,4,No Offer,1,48.48,0,58,0,0,1,0,0,0,1,1,1,73.75,325.45,0.0,0,193.92,519.37,1,1,5026,False,True,False,True,False,False,False,False,False
39,No,No,No,No,0,33300,0,0,12,Offer D,1,44.71,1,25,0,0,0,0,1,1,1,1,1,96.05,1148.1,0.0,0,536.52,1684.62,1,1,2577,True,True,False,False,False,False,False,False,False
30,No,No,No,No,0,30779,0,0,4,No Offer,1,48.32,1,51,0,1,0,0,0,1,1,0,1,88.95,355.2,0.0,40,193.28,588.48,1,1,5948,False,True,False,True,False,False,False,False,False
42,No,No,No,No,0,23559,0,0,4,No Offer,1,9.81,0,30,0,1,0,0,0,0,0,1,0,50.7,151.3,0.0,0,39.24,190.54,3,1,4930,False,True,True,False,False,False,False,True,False
23,Yes,No,No,No,0,26099,0,0,3,No Offer,1,47.68,0,82,0,0,0,0,1,0,1,1,0,53.4,188.7,0.0,0,143.04,331.74,2,1,2755,True,True,True,False,False,False,False,True,False
42,No,No,Yes,No,0,34873,1,1,68,No Offer,1,44.24,1,5,0,0,0,0,1,0,0,1,1,83.0,5685.8,0.0,0,3008.32,8694.12,1,1,4714,False,True,False,True,False,True,False,False,False
47,No,No,No,Yes,2,33528,0,0,1,No Offer,1,11.86,0,13,1,0,0,0,0,0,0,1,0,50.6,50.6,0.0,0,11.86,62.46,1,1,3677,True,True,False,False,False,False,False,True,False
55,No,No,No,No,0,15505,0,0,10,Offer D,1,12.78,0,2,0,0,0,0,1,1,1,1,1,89.5,863.1,0.0,0,127.8,990.9,3,1,4206,True,True,False,True,False,False,False,False,False
50,No,No,No,No,0,67354,0,0,1,No Offer,1,22.86,0,25,0,0,0,0,0,0,0,0,1,69.8,69.8,0.0,10,22.86,102.66,2,1,4154,True,True,False,True,False,False,False,False,False
44,No,No,Yes,No,0,16271,1,1,24,No Offer,1,34.62,1,23,0,0,1,0,1,1,1,1,1,101.05,2391.8,0.0,0,830.8799999999999,3222.6800000000003,1,1,4766,True,True,False,True,False,False,False,False,False
53,No,No,Yes,No,0,30173,1,1,18,Offer D,1,31.49,1,20,0,0,0,0,1,1,1,1,1,94.7,1687.95,0.0,0,566.8199999999999,2254.77,1,1,2206,True,True,False,True,False,False,False,False,False
44,No,No,Yes,Yes,1,1107,1,4,4,No Offer,1,27.24,0,21,0,0,0,1,0,1,1,1,0,61.45,229.55,0.0,0,108.96,338.51,2,1,2131,True,True,True,False,False,False,False,True,False
20,Yes,No,No,No,0,43467,0,0,1,Offer E,1,7.15,0,48,0,0,0,0,1,1,1,1,1,90.55,90.55,0.0,0,7.15,97.7,1,1,3898,True,True,False,True,False,False,False,False,False
58,No,No,No,No,0,31556,0,0,26,No Offer,1,38.09,0,22,0,0,0,0,1,1,1,0,1,88.8,2274.35,0.0,50,990.34,3314.69,2,1,4910,False,True,False,True,False,False,False,False,False
23,Yes,No,No,No,0,19034,0,0,7,Offer E,1,18.83,1,26,0,0,0,0,0,1,1,1,1,85.2,602.55,0.0,0,131.81,734.3599999999999,1,1,3905,True,True,False,True,False,False,False,True,False
54,No,No,Yes,No,0,23984,1,1,42,No Offer,1,2.41,1,21,0,0,1,1,1,1,1,1,1,106.15,4512.7,0.0,0,101.22,4613.92,1,1,2265,True,True,False,True,False,False,False,False,False
36,No,No,No,No,0,10253,0,0,4,Offer E,1,39.9,0,20,0,0,0,0,0,0,0,1,1,45.3,196.95,0.0,0,159.6,356.54999999999995,2,1,3443,False,True,False,False,False,False,False,True,False
37,No,No,No,No,0,14493,0,0,2,No Offer,1,2.96,1,15,0,0,0,0,0,0,0,1,1,73.25,131.05,0.0,0,5.92,136.97,1,1,2919,True,True,False,True,False,False,False,True,False
47,No,No,Yes,Yes,1,16910,1,1,8,Offer E,1,3.85,0,20,0,0,1,0,0,0,0,1,1,51.05,415.05,0.0,0,30.8,445.85,1,1,3758,True,True,True,False,False,False,False,False,False
63,No,No,Yes,No,0,23519,1,1,9,Offer E,1,14.21,1,5,0,0,0,0,1,0,0,0,1,85.35,754.65,0.0,50,127.89,932.54,3,1,2445,False,True,False,True,False,False,False,False,False
63,No,No,No,No,0,35325,0,0,43,No Offer,1,34.0,0,11,1,0,0,0,0,0,0,1,1,75.2,3198.6,0.0,0,1462.0,4660.6,1,1,4673,True,True,False,True,False,False,False,False,False
54,No,No,No,No,0,27614,0,0,1,Offer E,1,15.51,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,0.0,0,15.51,36.41,3,1,5527,False,False,False,False,True,False,False,True,False
23,Yes,No,No,No,0,24977,0,0,3,Offer E,1,48.84,0,41,0,0,0,0,0,0,1,1,1,43.3,123.65,0.0,0,146.52,270.17,3,1,4849,True,True,True,False,False,False,False,False,False
38,No,No,Yes,No,0,27424,1,1,70,No Offer,1,39.63,0,26,1,1,1,1,1,1,1,1,1,109.5,7534.65,0.0,0,2774.1000000000004,10308.75,2,1,6136,True,True,False,True,False,True,False,False,False
63,No,No,Yes,No,0,42239,1,1,1,Offer E,1,44.73,1,3,0,0,0,0,0,0,0,1,1,74.6,74.6,0.0,0,44.73,119.32999999999998,1,1,5861,True,True,False,True,False,False,False,False,False
35,No,No,No,No,0,22085,0,0,16,Offer D,1,5.74,0,0,0,0,0,0,0,0,0,0,1,19.7,342.4,0.0,0,91.84,434.24,1,1,3438,True,False,False,False,True,False,False,True,False
25,Yes,No,No,No,0,29387,0,0,15,Offer D,1,36.34,0,48,0,0,1,0,0,1,1,1,1,59.45,892.65,0.0,0,545.1,1437.75,1,1,5129,False,True,True,False,False,False,False,False,False
23,Yes,No,No,No,0,18112,0,0,46,No Offer,1,43.04,0,71,1,1,0,1,1,1,1,1,1,105.2,4822.85,0.0,0,1979.84,6802.6900000000005,2,1,3322,False,True,False,True,False,True,False,False,False
59,No,No,No,No,0,30568,0,0,8,No Offer,1,35.53,0,5,0,0,0,0,0,0,0,1,1,45.15,438.4,0.0,0,284.24,722.64,2,1,3721,True,True,False,False,False,False,False,True,False
62,No,No,Yes,No,0,27453,1,1,31,No Offer,1,2.12,1,17,0,1,1,0,1,0,0,0,0,93.8,3019.5,0.0,50,65.72,3135.22,1,1,4115,True,True,False,True,False,False,False,False,False
45,No,No,No,No,0,34716,0,0,32,No Offer,1,25.21,0,26,0,0,0,1,1,1,1,1,1,96.2,3183.4,0.0,0,806.72,3990.12,3,1,3606,True,True,False,True,False,False,False,False,False
20,Yes,No,No,No,0,33817,0,0,1,Offer E,1,21.72,0,52,0,0,0,0,0,1,1,1,1,79.6,79.6,0.0,0,21.72,101.32,2,1,3108,False,True,False,True,False,False,False,False,False
49,No,No,No,No,0,30211,0,0,20,Offer D,1,1.36,1,25,0,0,0,0,1,0,0,1,1,85.25,1734.5,0.0,0,27.200000000000003,1761.7,2,1,2414,True,True,False,True,False,False,False,False,False
34,No,No,No,No,0,24973,0,0,26,No Offer,1,24.16,1,22,0,0,0,1,0,0,0,1,1,80.5,2088.8,0.0,0,628.16,2716.96,3,1,2729,True,True,False,True,False,False,False,False,False
61,No,No,No,No,0,46342,0,0,1,Offer E,1,43.03,0,3,0,1,0,0,0,0,0,1,1,50.75,50.75,0.0,0,43.03,93.78,2,1,5355,True,True,True,False,False,False,False,False,False
57,No,No,Yes,No,0,18980,1,1,14,Offer D,1,7.62,0,3,0,1,0,1,0,1,1,0,1,89.65,1208.35,0.0,120,106.68,1435.03,1,1,2504,False,True,False,True,False,False,False,True,False
25,Yes,No,No,No,0,46626,0,0,36,No Offer,1,26.51,0,85,0,1,0,1,0,1,1,1,1,65.4,2498.4,0.0,0,954.36,3452.76,1,1,5220,True,True,False,False,False,True,False,True,False
50,No,No,No,Yes,2,33878,0,0,9,No Offer,1,35.49,0,11,0,0,1,1,1,1,1,1,1,72.9,651.4,0.0,0,319.41,970.81,1,1,3585,False,True,False,False,False,False,False,True,False
25,Yes,No,No,No,0,45118,0,0,5,No Offer,0,0.0,0,59,1,0,1,1,0,0,1,1,0,40.0,223.45,0.0,0,0.0,223.45,1,1,3125,True,True,False,False,False,False,False,True,False
40,No,No,No,No,0,30635,0,0,2,No Offer,1,36.81,0,16,1,1,0,1,0,0,0,1,1,86.25,181.65,0.0,0,73.62,255.27,2,1,3529,False,True,False,True,False,False,False,False,False
43,No,No,No,No,0,16486,0,0,1,No Offer,1,36.99,0,22,0,0,0,0,0,0,0,1,1,45.65,45.65,0.0,0,36.99,82.64,2,1,4689,False,True,False,False,False,False,False,False,False
30,No,No,No,No,0,17389,0,0,8,No Offer,1,13.04,0,85,0,0,0,0,0,0,0,0,1,70.1,551.35,0.0,10,104.32,665.6700000000001,1,1,2899,True,True,False,True,False,False,False,True,False
19,Yes,No,No,No,0,74025,0,0,3,No Offer,1,1.24,0,52,1,1,0,0,0,0,1,1,0,55.35,165.2,0.0,0,3.72,168.92,2,1,5787,False,True,True,False,False,False,False,False,False
34,No,No,No,No,0,796,0,0,2,No Offer,1,19.52,0,16,0,0,0,0,0,0,0,1,0,45.85,81.0,0.0,0,39.04,120.04,1,1,3843,True,True,False,False,False,False,False,True,False
64,No,No,No,No,0,24005,0,0,39,Offer C,1,36.17,1,5,0,0,0,0,0,0,0,1,0,75.25,3017.65,0.0,0,1410.63,4428.280000000001,3,1,4696,True,True,False,True,False,False,False,False,False
24,Yes,No,No,No,0,81,0,0,12,Offer D,1,30.54,1,47,0,0,1,0,1,1,1,1,1,100.15,1164.3,0.0,0,366.48,1530.78,2,1,3682,False,True,False,True,False,False,False,False,False
53,No,No,Yes,Yes,3,43161,0,0,2,No Offer,0,0.0,0,52,0,0,0,0,0,0,0,1,1,24.4,36.55,0.0,0,0.0,36.55,3,1,2635,False,True,True,False,False,False,False,True,False
36,No,No,No,No,0,42239,0,0,4,No Offer,1,2.01,0,0,0,0,0,0,0,0,0,0,0,20.95,85.5,0.0,0,8.04,93.54,1,1,5822,False,False,False,False,True,False,False,False,False
37,No,No,No,No,0,46893,0,0,9,No Offer,1,8.91,0,0,0,0,0,0,0,0,0,0,0,20.25,178.5,0.0,0,80.19,258.69,1,1,3361,True,False,False,False,True,False,False,True,False
38,No,No,No,No,0,11650,0,0,9,No Offer,1,15.62,0,2,0,0,0,0,0,0,0,1,0,45.15,416.45,0.0,0,140.57999999999998,557.03,1,1,3757,False,True,True,False,False,False,False,False,False
59,No,No,Yes,No,0,47431,1,1,50,No Offer,1,35.33,1,17,0,0,0,0,1,0,0,1,1,84.4,4116.15,0.0,0,1766.5,5882.65,1,1,5135,False,True,False,True,False,False,False,False,False
36,No,No,No,No,0,24093,0,0,1,No Offer,1,5.94,1,8,0,0,0,0,0,0,0,1,1,75.1,75.1,0.0,0,5.94,81.03999999999999,2,1,4335,False,True,False,True,False,False,False,False,False
50,No,No,Yes,No,0,21866,1,1,54,No Offer,1,42.1,1,12,0,0,0,0,1,1,1,1,1,70.15,3715.65,0.0,0,2273.4,5989.05,3,1,4596,False,True,True,False,False,True,False,True,False
64,No,No,No,No,0,25569,0,0,42,No Offer,1,18.79,1,16,0,1,0,0,1,1,1,1,1,101.75,4273.45,0.0,0,789.18,5062.63,2,1,5545,True,True,False,True,False,False,False,False,False
41,No,No,No,No,0,4258,0,0,1,Offer E,1,22.11,0,18,0,0,0,0,0,0,0,0,0,45.8,45.8,0.0,10,22.11,77.91,1,1,5973,False,True,True,False,False,False,False,False,False
63,No,No,No,No,0,20046,0,0,1,Offer E,1,40.83,0,0,0,0,0,0,0,0,0,0,1,20.1,20.1,0.0,0,40.83,60.93,3,1,4933,True,False,False,False,True,False,False,True,False
64,No,No,Yes,No,0,42733,1,2,9,Offer E,0,0.0,0,26,0,0,0,1,1,0,0,1,0,40.65,328.95,0.0,0,0.0,328.95,1,1,4800,True,True,True,False,False,False,False,False,True
62,No,No,No,No,0,28201,0,0,1,Offer E,1,38.66,0,18,0,0,0,0,0,0,0,1,1,69.1,69.1,0.0,0,38.66,107.76,1,1,5795,True,True,False,True,False,False,False,False,False
25,Yes,No,No,No,0,28488,0,0,13,Offer D,1,6.03,1,48,0,0,0,0,0,0,1,1,1,75.0,999.45,0.0,0,78.39,1077.84,2,1,2189,False,True,False,True,False,False,False,False,True
56,No,No,Yes,No,0,56307,1,1,19,No Offer,1,43.95,0,20,0,1,0,1,1,1,1,1,0,100.0,1888.65,0.0,0,835.0500000000001,2723.7000000000003,2,1,2608,True,True,False,True,False,True,False,False,False
25,Yes,No,No,No,0,19702,0,0,24,Offer C,0,0.0,0,52,0,1,1,0,1,1,1,1,1,54.15,1240.25,0.0,0,0.0,1240.25,1,1,5153,False,True,True,False,False,False,False,True,False
59,No,No,Yes,No,0,23394,1,1,67,No Offer,1,32.15,1,28,1,0,1,1,1,1,1,1,1,108.75,7156.2,0.0,0,2154.0499999999997,9310.25,1,1,5516,False,True,False,True,False,False,True,True,False
59,No,No,Yes,No,0,27804,1,1,6,Offer E,1,6.94,0,28,0,0,0,1,0,0,0,1,1,49.15,270.8,0.0,0,41.64,312.44,1,1,5271,False,True,True,False,False,False,False,False,False
30,No,No,No,Yes,3,964,0,0,20,No Offer,1,22.78,0,0,0,0,0,0,0,0,0,0,1,19.4,374.5,0.0,0,455.6,830.1,2,1,3785,True,False,False,False,True,False,False,False,False
36,No,No,Yes,No,0,24924,1,1,11,No Offer,1,7.89,1,10,0,1,0,0,1,1,1,1,1,102.0,1145.35,0.0,0,86.78999999999999,1232.14,1,1,5750,False,True,False,True,False,False,False,False,False
60,No,No,No,No,0,12465,0,0,2,Offer E,1,24.71,0,0,0,0,0,0,0,0,0,0,0,20.65,38.7,0.0,0,49.42,88.12,2,1,3845,False,False,False,False,True,False,False,False,True
23,Yes,No,No,No,0,6242,0,0,1,Offer E,1,30.6,0,27,0,0,0,0,0,0,1,1,1,70.8,70.8,0.0,0,30.6,101.4,3,1,3901,False,True,False,True,False,False,False,False,True
37,No,No,No,No,0,48690,0,0,16,No Offer,1,11.96,1,18,0,0,0,1,0,1,1,1,1,89.05,1448.6,0.0,0,191.36,1639.96,3,1,5953,True,True,False,True,False,False,False,True,False
48,No,No,No,No,0,14104,0,0,3,Offer E,1,9.95,1,13,0,0,0,0,1,1,1,1,1,96.6,291.9,0.0,0,29.85,321.75,1,1,3260,False,True,False,True,False,False,False,False,False
47,No,No,Yes,No,0,805,1,1,57,No Offer,1,40.13,1,25,0,1,1,0,1,1,1,1,1,104.5,5921.35,0.0,0,2287.4100000000003,8208.76,1,1,4471,False,True,False,True,False,False,False,True,False
54,No,No,No,No,0,42239,0,0,5,Offer E,1,37.1,1,2,0,0,0,0,0,0,0,0,1,50.6,249.95,0.0,20,185.5,455.45,2,1,2353,False,True,False,False,False,False,False,False,True
40,No,No,No,Yes,1,9899,0,0,4,Offer E,1,26.04,0,27,1,0,0,0,0,0,0,1,0,49.35,219.65,0.0,0,104.16,323.81,1,1,5858,True,True,True,False,False,False,False,False,False
22,Yes,No,No,No,0,25995,0,0,7,Offer E,1,12.05,0,69,0,1,0,0,1,1,1,1,1,94.25,669.0,0.0,0,84.35000000000001,753.35,3,1,5267,True,True,False,True,False,False,False,False,False
64,No,No,Yes,No,0,7334,1,1,1,Offer E,1,21.65,0,13,0,0,0,0,0,0,0,1,1,68.95,68.95,0.0,0,21.65,90.6,2,1,5644,False,True,False,True,False,False,False,False,False
62,No,No,No,No,0,54586,0,0,4,No Offer,1,42.44,1,29,0,0,0,0,0,0,0,1,1,76.05,318.9,0.0,0,169.76,488.66,1,1,3685,True,True,False,True,False,False,False,False,False
44,No,No,No,No,0,29847,0,0,1,No Offer,0,0.0,0,2,0,0,0,0,0,0,0,1,1,24.45,24.45,0.0,0,0.0,24.45,3,1,2121,True,True,False,False,False,False,False,False,True
35,No,No,No,No,0,317,0,0,7,No Offer,1,36.84,1,17,0,0,1,0,1,0,0,0,1,89.35,631.85,0.0,60,257.88,949.73,1,1,4154,True,True,False,True,False,False,False,True,False
60,No,No,Yes,No,0,1933,1,3,4,No Offer,1,32.43,0,13,0,0,0,0,1,0,0,1,1,80.35,307.4,0.0,0,129.72,437.12,1,1,4167,True,True,False,True,False,False,False,False,False
24,Yes,No,No,No,0,46171,0,0,1,No Offer,1,31.34,0,52,0,0,0,0,1,0,1,1,1,79.05,79.05,0.0,0,31.34,110.39,1,1,3555,True,True,False,True,False,False,False,False,False
42,No,No,Yes,No,0,909,1,1,1,No Offer,1,12.04,0,5,1,0,0,0,1,1,1,1,1,95.0,95.0,0.0,0,12.04,107.04,1,1,4489,True,True,False,False,False,False,False,False,False
29,Yes,No,No,No,0,12463,0,0,1,No Offer,0,0.0,0,73,0,0,0,0,0,0,1,1,0,25.2,25.2,0.0,0,0.0,25.2,2,1,3196,False,True,True,False,False,False,False,False,True
34,No,No,Yes,No,0,1779,1,1,54,No Offer,1,42.09,0,9,1,1,1,1,1,1,1,1,0,109.75,6110.2,0.0,0,2272.86,8383.06,2,1,6274,True,True,False,True,False,False,True,False,False
56,No,No,No,No,0,24644,0,0,2,No Offer,1,15.79,0,0,0,0,0,0,0,0,0,0,0,19.3,28.3,0.0,0,31.58,59.879999999999995,3,1,2279,True,False,False,False,True,True,False,True,False
33,No,No,No,No,0,71678,0,0,15,No Offer,1,9.71,1,26,0,0,0,0,0,0,0,1,1,49.1,679.55,0.0,0,145.65,825.1999999999999,1,1,5209,False,True,True,False,False,False,False,False,False
29,Yes,No,No,No,0,42425,0,0,31,Offer C,1,31.14,1,52,1,0,1,1,0,0,0,0,0,65.25,1994.3,0.0,120,965.34,3079.6400000000003,1,1,4403,False,True,False,False,False,False,False,True,False
46,No,No,Yes,No,0,1005,1,9,61,Offer B,1,26.94,1,11,0,1,0,1,1,0,0,1,1,94.1,5638.3,0.0,0,1643.34,7281.64,3,1,6295,True,True,False,True,False,False,True,False,False
51,No,No,Yes,No,0,3745,1,2,24,Offer C,1,3.0,1,15,0,1,1,0,1,1,1,1,1,104.65,2542.45,0.0,0,72.0,2614.45,3,1,4734,True,True,False,True,False,False,False,False,False
44,No,No,No,No,0,12743,0,0,3,No Offer,1,35.54,1,27,0,0,0,0,0,0,0,1,1,74.25,210.3,0.0,0,106.62,316.92,3,1,3207,False,True,False,True,False,False,False,False,False
57,No,No,Yes,No,0,25655,1,1,4,No Offer,1,28.22,1,10,0,1,0,0,1,1,1,1,1,100.2,420.2,0.0,0,112.88,533.0799999999999,2,1,2650,True,True,False,True,False,False,False,False,False
46,No,No,Yes,No,0,2762,1,1,57,Offer B,1,36.65,0,7,1,0,0,0,1,1,1,1,1,70.1,3913.3,0.0,0,2089.0499999999997,6002.35,1,1,4669,False,True,True,False,False,True,False,False,False
29,Yes,No,No,No,0,10936,0,0,4,No Offer,1,43.45,0,52,0,1,1,1,1,1,1,1,1,105.65,443.9,0.0,0,173.8,617.7,2,1,4663,False,True,False,True,False,True,False,False,False
27,Yes,No,No,No,0,48207,0,0,35,Offer C,1,8.8,1,46,1,0,1,1,1,1,1,0,1,85.95,3110.1,0.0,0,308.0,3418.1,1,1,3833,False,True,False,False,False,True,False,True,False
50,No,No,No,No,0,62069,0,0,4,Offer E,1,33.65,0,30,0,0,1,0,0,0,0,1,1,73.9,280.85,0.0,0,134.6,415.4500000000001,1,1,4479,True,True,False,True,False,False,False,False,False
39,No,No,Yes,No,0,58764,1,1,58,Offer B,1,27.99,1,24,1,1,1,0,1,1,1,1,1,109.45,6144.55,0.0,0,1623.4199999999998,7767.97,1,1,6424,False,True,False,True,False,False,True,False,False
21,Yes,No,No,No,0,1859,0,0,30,Offer C,1,11.73,1,82,0,1,0,0,1,1,1,1,1,100.2,2983.8,0.0,0,351.90000000000003,3335.7000000000003,1,1,3598,False,True,False,True,False,False,False,False,False
32,No,No,Yes,No,0,42193,1,1,21,No Offer,1,5.07,0,26,0,1,0,0,0,0,0,1,1,74.05,1565.7,0.0,0,106.47,1672.17,3,1,5630,False,True,False,True,False,False,False,False,False
57,No,No,No,No,0,350,0,0,3,Offer E,1,21.86,1,6,0,0,1,0,1,1,1,1,1,101.55,298.35,0.0,0,65.58,363.93,3,1,4480,True,True,False,True,False,False,False,False,False
30,No,No,Yes,No,0,62634,1,1,21,No Offer,0,0.0,0,69,1,0,1,0,1,1,1,0,1,55.95,1157.05,0.0,10,0.0,1167.05,1,1,5531,False,True,False,False,False,True,False,False,False
36,No,No,No,No,0,55062,0,0,1,No Offer,1,24.24,0,28,0,0,0,0,0,0,0,1,0,45.75,45.75,0.0,0,24.24,69.99,1,1,3531,True,True,True,False,False,False,False,False,False
41,No,No,No,No,0,19629,0,0,11,No Offer,1,25.24,0,29,0,1,0,0,0,0,0,1,0,74.95,815.5,0.0,0,277.64,1093.14,1,1,4251,True,True,False,True,False,False,False,False,False
53,No,No,No,No,0,34055,0,0,1,Offer E,1,4.67,0,11,0,0,0,0,0,1,1,1,0,80.15,80.15,0.0,0,4.67,84.82000000000001,1,1,3947,False,True,False,True,False,False,False,True,False
57,No,No,Yes,No,0,34592,1,1,72,No Offer,1,31.13,1,11,0,1,1,1,1,1,1,1,1,109.25,8109.8,0.0,0,2241.36,10351.16,1,1,4261,False,True,False,True,False,True,False,False,False
20,Yes,No,No,No,0,37916,0,0,3,Offer E,0,0.0,0,30,0,0,0,0,1,0,0,1,0,35.2,108.95,0.0,0,0.0,108.95,1,1,5450,False,True,True,False,False,False,False,True,False
55,No,No,Yes,No,0,48170,1,1,1,Offer E,1,28.04,0,30,0,0,0,0,1,0,0,1,0,78.8,78.8,0.0,0,28.04,106.84,3,1,5075,False,True,False,True,False,False,False,False,False
42,No,No,No,No,0,60294,0,0,47,Offer B,1,35.97,1,25,0,1,1,0,1,1,1,0,1,106.4,5127.95,0.0,0,1690.59,6818.54,1,1,4804,False,True,False,True,False,False,False,False,False
31,No,No,No,No,0,13188,0,0,18,No Offer,1,20.86,0,3,1,0,0,0,0,0,0,1,0,49.4,874.8,0.0,0,375.48,1250.28,1,1,4028,True,True,True,False,False,False,False,False,False
63,No,No,Yes,No,0,24945,1,1,20,No Offer,1,49.69,0,10,0,0,0,0,1,1,1,1,1,90.2,1776.55,0.0,0,993.8,2770.35,1,1,2058,True,True,False,True,False,False,False,False,False
42,No,No,No,No,0,17409,0,0,6,Offer E,1,43.8,1,5,0,0,0,0,1,1,1,1,1,93.55,536.4,0.0,0,262.79999999999995,799.1999999999999,2,1,5617,False,True,False,True,False,False,False,False,False
64,No,No,No,No,0,21633,0,0,1,No Offer,1,14.91,0,21,0,0,0,0,0,1,1,1,1,80.85,80.85,0.0,0,14.91,95.76,1,1,3096,True,True,False,True,False,False,False,True,False
41,No,No,Yes,No,0,79736,1,1,48,Offer B,1,23.95,1,30,0,0,0,0,0,1,1,1,1,82.05,4029.95,0.0,0,1149.6,5179.549999999999,2,1,3365,False,True,False,True,False,True,False,False,True
41,No,No,Yes,No,0,1459,1,1,3,Offer E,1,37.61,0,0,0,0,0,0,0,0,0,0,1,20.55,51.15,0.0,0,112.83,163.98,1,1,4115,True,False,False,False,True,False,False,True,False
41,No,No,No,No,0,15757,0,0,1,Offer E,1,46.09,0,10,0,0,0,0,0,1,1,1,0,78.65,78.65,0.0,0,46.09,124.74,1,1,2728,False,True,False,True,False,False,False,False,False
47,No,No,No,No,0,1054,0,0,1,Offer E,1,4.02,0,11,0,0,0,0,0,0,0,1,1,42.9,42.9,0.0,0,4.02,46.92,1,1,4895,True,True,False,False,False,False,False,False,False
26,Yes,No,No,No,0,14697,0,0,3,Offer E,0,0.0,0,52,1,0,0,1,0,0,0,1,0,34.25,139.35,0.0,0,0.0,139.35,1,1,2802,False,True,False,False,False,False,False,False,True
30,No,No,No,No,0,1954,0,0,9,Offer E,0,0.0,0,48,1,0,1,1,1,1,1,1,0,58.5,539.85,0.0,0,0.0,539.85,1,1,3032,False,True,False,False,False,False,False,False,True
